Metrics;LoadPoint;link; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
External Fragmentation Per Link;2;<14-9>; ;0.7477155579418946;0.7350041251657665;0.7506159330076944;0.7470785815957864;0.7475231732732767;0.7361089273786077;0.7300914153966462;0.7378278320574125;0.7301815732650792;0.7184425693544136
External Fragmentation Per Link;2;<2-3>; ;0.6347789195779258;0.6214719290479008;0.6433314986801429;0.6256495130204605;0.6335009735303329;0.6270706281612519;0.6118375678294926;0.6408756277266502;0.6291598049797748;0.61301535107106
External Fragmentation Per Link;2;<3-2>; ;0.6148820585570034;0.6412271786690857;0.6501071321547406;0.628636786209378;0.6234282898353218;0.6269328251006284;0.6261124565383365;0.6136689637346356;0.647980441691324;0.6398064233474579
External Fragmentation Per Link;2;<2-4>; ;0.7382717104487756;0.7402886785231576;0.7509226174813601;0.7407620822441051;0.7476577987195241;0.744959782322922;0.732587943734715;0.7366723580926838;0.7425761435687401;0.7460400275159992
External Fragmentation Per Link;2;<4-2>; ;0.72600238516509;0.7371692984305467;0.7358874760356566;0.7178970218210912;0.7260484087400843;0.7309971788813859;0.7308872405746758;0.7453166468262709;0.7312765326487116;0.7313900372533677
External Fragmentation Per Link;2;<12-9>; ;0.5534310638005228;0.5476160256006251;0.5473869919484353;0.5218411386338788;0.5347018310576942;0.5417054572397872;0.5362143390704134;0.5286738848603586;0.5463540489211379;0.5564660448158593
External Fragmentation Per Link;2;<13-6>; ;0.41208093917862465;0.4043898305893366;0.43287526790251557;0.43460025052921264;0.4294264758657975;0.42968748230875303;0.4418334445441198;0.440231963994288;0.4156249335298395;0.45244208351869947
External Fragmentation Per Link;2;<1-8>; ;0.6398624630201833;0.6302654537041611;0.6208061954296383;0.6238009772526588;0.6239298655023781;0.6259848198631551;0.6294053892851917;0.6322677913439092;0.6270996671656528;0.6383138558084424
External Fragmentation Per Link;2;<3-6>; ;0.30271632226628303;0.32738790405511936;0.31668580745324854;0.316536150497286;0.30645973869549364;0.3216938809036291;0.27482016410580123;0.35928979292553087;0.3266732370128481;0.27952194096988053
External Fragmentation Per Link;2;<4-5>; ;0.7556419080490453;0.7534659409540292;0.7590520881525221;0.7458472736494287;0.7624184556774214;0.7454621071560981;0.7462002346804166;0.7515439624616272;0.7584540836799855;0.7634722295797669
External Fragmentation Per Link;2;<5-4>; ;0.7302766302475477;0.7504607581443242;0.7502894497475031;0.750116744976053;0.740625883071368;0.7307026046601721;0.7428445856985854;0.7473535388758763;0.7477890124704965;0.7305613057557089
External Fragmentation Per Link;2;<6-3>; ;0.3102935715716939;0.27839520826309033;0.3129690031956066;0.3151904011227452;0.31901520218488055;0.3072861521843839;0.3244655864541614;0.31854805230682304;0.3341758220866095;0.3312453248903144
External Fragmentation Per Link;2;<8-1>; ;0.6564898124930729;0.6367365398733641;0.6357710975763426;0.64950042864748;0.6554085486715048;0.6400243137512477;0.652817672511507;0.6549657251638678;0.6458716650747879;0.6427753879746173
External Fragmentation Per Link;2;<10-9>; ;0.5404134279440079;0.5346883760029789;0.540889325071194;0.5557108704105382;0.5361923997007169;0.5375986484254667;0.5249890086178182;0.5644967019245138;0.5474600543901742;0.531757967126124
External Fragmentation Per Link;2;<5-6>; ;0.4074056882113559;0.42269291683777654;0.39893921977569485;0.4342746944035282;0.4294007542071557;0.4185107761537858;0.4503086365163468;0.4083148135215919;0.44085609846133145;0.42454676175654793
External Fragmentation Per Link;2;<6-5>; ;0.45144535089028437;0.4113398454406983;0.3896027713383358;0.44551733075109917;0.4358584420217549;0.4111858953315155;0.3936019429877449;0.4129601597617173;0.4315554241096002;0.42873867642674063
External Fragmentation Per Link;2;<10-7>; ;0.5119561339509727;0.5456437293009342;0.537459829316354;0.5373510320111409;0.5398220289772484;0.5448151806948768;0.5299919073635733;0.5325422146749177;0.5377692155399798;0.5016795106250744
External Fragmentation Per Link;2;<5-7>; ;0.7672915866074458;0.7615584267425668;0.7738749186734843;0.7676169005128486;0.7678346729963736;0.76209449182857;0.7711277913157286;0.7667402802280683;0.7682862520145965;0.7819878259051063
External Fragmentation Per Link;2;<7-5>; ;0.7591353918926382;0.76551917726427;0.7645790894697032;0.7664972551939071;0.7591547194761715;0.7590564697318122;0.7605598198262981;0.7556164475827591;0.7621710640298024;0.7549874194609222
External Fragmentation Per Link;2;<10-6>; ;0.3117874875464716;0.2971398230471555;0.3085594080532311;0.3361275841948592;0.3546188195458436;0.3163746586488199;0.3589681974146192;0.3606593182317402;0.35320984111821707;0.3429558016505139
External Fragmentation Per Link;2;<7-8>; ;0.7880444838936691;0.7922649415169383;0.7892525516629433;0.7937423185146429;0.7972568469585586;0.7884692262588302;0.7937115318735026;0.7941658434909429;0.7923591587655993;0.7941435420793462
External Fragmentation Per Link;2;<8-7>; ;0.7970289184392538;0.7991983382469793;0.7951162342379892;0.7945556621996709;0.7925688313809593;0.7939387311285379;0.7905612309549113;0.7930282453387261;0.7859851007262021;0.7909269507355474
External Fragmentation Per Link;2;<13-14>; ;0.684964794171922;0.6781915912311844;0.6987551072737789;0.6949741498223475;0.6943686972608619;0.6909943426512367;0.7043979893360157;0.6880314478737584;0.6947452766954941;0.6822025192056549
External Fragmentation Per Link;2;<8-9>; ;0.767172344223824;0.7655284291981889;0.7544463308169307;0.7570431819659328;0.7678972854177342;0.7664540833632872;0.7697645014234784;0.7671719548303421;0.7670709576568686;0.7695762415976153
External Fragmentation Per Link;2;<9-8>; ;0.7671253746889575;0.7627931288269275;0.7655375537133804;0.7621922995471092;0.7648550847732026;0.7654698809653327;0.7672501764011147;0.7661064477567111;0.7521907387171031;0.7558318570443424
External Fragmentation Per Link;2;<13-12>; ;0.23886547009311637;0.26567639716799296;0.24432098611964867;0.2350400796298321;0.26662469946367684;0.2604764959138408;0.21607980192291149;0.2600081906137957;0.2548359649803424;0.24049946741868083
External Fragmentation Per Link;2;<11-12>; ;0.32302670157173774;0.29033687573610895;0.31453875512370333;0.3087120761285003;0.2874489814012297;0.34702287544363447;0.3294524685653015;0.33404215155491424;0.3383171267111843;0.3071530863175245
External Fragmentation Per Link;2;<9-10>; ;0.5432659068493116;0.5426651714273241;0.5313147445147304;0.5571102635669788;0.5596607680597404;0.5739454651514152;0.5512598038550132;0.5644324476400631;0.5215478315440699;0.56369357326243
External Fragmentation Per Link;2;<7-10>; ;0.5283166078933477;0.5426088641172454;0.5294290315739407;0.5102061263515636;0.49888932967568306;0.5488172531900893;0.5286438343170511;0.5096001942141263;0.522873436039265;0.5096516406903956
External Fragmentation Per Link;2;<9-14>; ;0.7382921080678599;0.731655316418758;0.7166074910453633;0.7449969639273344;0.7434571400937664;0.7439784442302096;0.7404123835794915;0.7582139501792124;0.7489718331743555;0.7462865268663548
External Fragmentation Per Link;2;<9-12>; ;0.5882521446651686;0.5434048901137534;0.5515344491991155;0.5623448677187566;0.5387280640872667;0.5773559756080318;0.5759042077297558;0.5430595001399313;0.5515593116253686;0.5578073498144831
External Fragmentation Per Link;2;<11-14>; ;0.6710751848831564;0.6729928845315895;0.6807665097384009;0.6679686359560094;0.6870187362983697;0.6913290693930914;0.6736190191092659;0.6654915693349243;0.6546720183511924;0.6640638792500416
External Fragmentation Per Link;3;<14-11>; ;0.7029521606575176;0.7006131785764157;0.6778717521848864;0.7064567857797627;0.6770561799740064;0.6875454648310181;0.6788988962639594;0.6985869452429787;0.69686386438924;0.6870353031874425
External Fragmentation Per Link;3;<6-13>; ;0.461554808814829;0.4547739165498644;0.45252488707881156;0.4638034107165457;0.42750800309794995;0.45684300688336027;0.47143138107026805;0.4185944768629499;0.44460808094966603;0.46449519347361956
External Fragmentation Per Link;3;<4-11>; ;0.6475862390251432;0.6471795955702645;0.6678087996534487;0.657865118384948;0.6467184418220676;0.6620862346262086;0.6721419677505386;0.6635652094213935;0.65302744375919;0.6473140141460294
External Fragmentation Per Link;3;<12-11>; ;0.31014914917275016;0.31442616546137875;0.3487402927646253;0.32768131968727143;0.2947131979186244;0.294890771462214;0.3090082794259177;0.34094540780830557;0.3087471027392421;0.29140906388755566
External Fragmentation Per Link;3;<14-13>; ;0.7081122679152833;0.6934449337390172;0.7109417791369764;0.6980874045230634;0.7104032124146205;0.7155313543639167;0.7052924848793864;0.7023738561378524;0.6949475920305918;0.7041447285892458
External Fragmentation Per Link;3;<12-13>; ;0.2870426752913997;0.2779129273318181;0.279571990953791;0.26880971073882987;0.2434077770906224;0.3191893184251127;0.29659244461087636;0.28752749785244813;0.24207144050957427;0.28460896432606675
External Fragmentation Per Link;3;<6-10>; ;0.366963779744257;0.3424614298344608;0.32160263082706464;0.3461910974979139;0.3350229576058008;0.34950088244495775;0.3465585653589675;0.331726503886109;0.33388009048910267;0.3421327148997879
External Fragmentation Per Link;3;<11-4>; ;0.6712741391060064;0.6760189951008294;0.6646837756255339;0.6669381646278065;0.6536102652024551;0.6489698569057799;0.6342342004233074;0.6334985418959996;0.6409575530398426;0.6612552671576583
External Fragmentation Per Link;3;<1-2>; ;0.5827946596824726;0.5936299342264165;0.5910707450308353;0.5860251140344661;0.5822460775557581;0.60540869105069;0.583204582839026;0.5905235629776512;0.5712349396800424;0.5837391955624927
External Fragmentation Per Link;3;<2-1>; ;0.5011655695097488;0.507908788344895;0.521479835361206;0.5012469380753256;0.5041503366876884;0.47289334629572155;0.5109374702989458;0.48186474202172835;0.4735439947580917;0.5194140568680348
External Fragmentation Per Link;3;<1-3>; ;0.2067595531416924;0.18324299886815987;0.19456765805794757;0.1847848148238658;0.20260969380220373;0.22437787575049437;0.20623730222818815;0.18272749886548015;0.20145254346170077;0.20189757890927468
External Fragmentation Per Link;3;<3-1>; ;0.17055847687905254;0.1657715144016445;0.18933847694303174;0.16853488101853337;0.2166053725053522;0.20701668679600313;0.21140129877810734;0.20142793624313013;0.2089256213852726;0.20541236110049962
External Fragmentation Per Link;3;<14-9>; ;0.7672791227893004;0.7594891736300056;0.7480196835867001;0.7594709369621402;0.7490267547844376;0.761209312368469;0.7585961140494824;0.7505429723168701;0.7531400960997127;0.7560630154165409
External Fragmentation Per Link;3;<2-3>; ;0.6614791137492227;0.6450470147347301;0.6405433388711459;0.6547232596954158;0.6439061750019478;0.6513607115737575;0.6507282160392446;0.6527189468443202;0.6575960484166392;0.649593310369044
External Fragmentation Per Link;3;<3-2>; ;0.6494462212598408;0.6449948148519763;0.6403934493120981;0.6460038994974328;0.6696959134413591;0.6595292621987294;0.6600073557983053;0.6624136438827724;0.6537984914261705;0.669660881021443
External Fragmentation Per Link;3;<2-4>; ;0.7552159679239642;0.7614106140525678;0.7544594705024849;0.7658227171516839;0.7638351569414399;0.7506342592718708;0.7661413152577808;0.7617626830287818;0.7520762991889377;0.7609581636142518
External Fragmentation Per Link;3;<4-2>; ;0.7511890415668817;0.7534932663244052;0.746294683268443;0.7510080680438027;0.7517162364308428;0.7378356506364037;0.7318183026107565;0.7424408805996688;0.7571393599892925;0.7536073039415081
External Fragmentation Per Link;3;<12-9>; ;0.560445054305462;0.5793288719343646;0.5408768320946986;0.5635502161190682;0.5903992081221707;0.590878096335968;0.5052900810818479;0.5606506252843877;0.5619387304039712;0.5966366023498657
External Fragmentation Per Link;3;<13-6>; ;0.4599065143112767;0.4391843264343647;0.4447851494811891;0.43574184948377814;0.4283293602267843;0.4685588667750261;0.4512466997927777;0.4551279626352864;0.4434233216067797;0.4476234368805515
External Fragmentation Per Link;3;<1-8>; ;0.6598306850174153;0.6420889296904121;0.6463701552447254;0.6282187423204384;0.6569575398205661;0.6263494775579953;0.6338535400083875;0.6446080006174078;0.6275410884637557;0.6598035495820934
External Fragmentation Per Link;3;<3-6>; ;0.36038550585151463;0.3507796339749366;0.3353898787935352;0.3465216878097317;0.3026928918901139;0.344168051477396;0.3348809991584974;0.30866423360902034;0.34748442938275387;0.3428450778315833
External Fragmentation Per Link;3;<4-5>; ;0.7616509472406807;0.7725763742869367;0.760408834791559;0.7655774308573147;0.7663029501533543;0.7664875602823775;0.7636891829864343;0.7749206674885591;0.770858843564044;0.7789559783480462
External Fragmentation Per Link;3;<5-4>; ;0.7495011503232621;0.7562990188008684;0.7587400178748229;0.7554069025439512;0.7530303970188293;0.7475003102763985;0.7603644275030994;0.7561800089694857;0.7585310814288508;0.7648223368177943
External Fragmentation Per Link;3;<6-3>; ;0.3636946969796906;0.32374211290678356;0.37450868583704716;0.3208057016981342;0.35510906367597034;0.3493557375256252;0.3589390747194039;0.34063688586006985;0.32157626179982873;0.3211667915143671
External Fragmentation Per Link;3;<8-1>; ;0.6791249974711803;0.6634115796550184;0.6449907198816442;0.6457314007521037;0.6565454444169313;0.6623611323732166;0.6601566079517548;0.6538773574322925;0.652448480003716;0.672491626730536
External Fragmentation Per Link;3;<10-9>; ;0.5872882253926879;0.5544589898369551;0.5453920596399842;0.5935463886366091;0.5425584213555148;0.5453368643347066;0.5695438587160605;0.5952588616343812;0.5905337508297919;0.5493341182257925
