Metrics;LoadPoint;Modulation;Bandwidth; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Percentage of cicuits by modulation and bandwidth;2;32QAM;100.0; ;0.12025862018276987;0.12010459863984058;0.11975629445004213;0.12019915154371906;0.11931587237817644;0.1197422937081333;0.12022856927460707;0.11957482620349219;0.12008393165430797;0.11991098788851598
Percentage of cicuits by modulation and bandwidth;2;32QAM;400.0; ;0.10837069990439333;0.10768498321307318;0.10809189631907985;0.10832783407966062;0.10757561655487995;0.1084670562481797;0.10786599178027005;0.10776680032908773;0.10801787372357866;0.10700634993857176
Percentage of cicuits by modulation and bandwidth;2;32QAM;1000.0; ;0.09223163393343282;0.09270814551890989;0.09249851219411595;0.09223898185246288;0.09219723629783139;0.09191062486494612;0.09267515811023956;0.09270207895748027;0.0918223124983083;0.09298258827073615
Percentage of cicuits by modulation and bandwidth;2;64QAM;100.0; ;0.06463505413595905;0.06488980964603094;0.0648471242627259;0.06493165213292482;0.06467802952206025;0.06458276571557418;0.06474598113160873;0.06540147052236783;0.06495876969281156;0.06518336683251508
Percentage of cicuits by modulation and bandwidth;2;64QAM;400.0; ;0.060937792156018813;0.061056333131819504;0.06141780535374426;0.06195734150365308;0.061683174499198266;0.06147535207959488;0.06176812539976653;0.06196915156187014;0.0616412804402293;0.06203899398897587
Percentage of cicuits by modulation and bandwidth;2;64QAM;1000.0; ;0.05652201011572759;0.056229428796679616;0.05632214385462516;0.05699740749469715;0.05682802204081344;0.0563573971946373;0.056930287784783956;0.05656136330954755;0.05671270825512304;0.05633981821006105
Percentage of cicuits by modulation and bandwidth;2;8QAM;100.0; ;0.020894704471875997;0.02073235546096583;0.02075386092992287;0.020844921046429415;0.02070714865531952;0.021041394601602797;0.02054579101059801;0.02083436467917483;0.020871114542230024;0.02096562372024496
Percentage of cicuits by modulation and bandwidth;2;8QAM;400.0; ;0.02154266609749529;0.021616188041863025;0.021620029107964622;0.021297431062927173;0.021672052771654675;0.021549901821700693;0.021409227818920927;0.021362413750020626;0.021388920597971848;0.021100954138286505
Percentage of cicuits by modulation and bandwidth;2;8QAM;1000.0; ;0.025225816390489195;0.025277611813659808;0.02537578146635791;0.025221541362243697;0.025174690058424414;0.025404222136622856;0.02501610845614436;0.02500807396458771;0.025059459434014445;0.02531855603620736
Percentage of cicuits by modulation and bandwidth;3;16QAM;100.0; ;0.15104507363207983;0.1514822027415903;0.15149712142379448;0.1507751476471709;0.1515354855318956;0.15145421381491217;0.15170200859636382;0.15104675746571253;0.15128157227458405;0.15110269600838336
Percentage of cicuits by modulation and bandwidth;3;16QAM;400.0; ;0.14368543366928244;0.14399832501989634;0.14301728097712132;0.14336421223090112;0.14265248182994883;0.14330209166761915;0.14305563823834075;0.14351742851774957;0.14319388205560837;0.14342669334095456
Percentage of cicuits by modulation and bandwidth;3;16QAM;1000.0; ;0.13442760602377254;0.13417923000879126;0.1346385893429611;0.13439702800533435;0.1339947414715775;0.13411056501695431;0.13406993772994083;0.13449935670136437;0.13378779243062638;0.13406330380108603
Percentage of cicuits by modulation and bandwidth;3;32QAM;100.0; ;0.1182787386328767;0.11940776129630136;0.11980422349841613;0.1195203848352067;0.11900102262406766;0.11934816359964949;0.11899772589267642;0.11919455681361463;0.11970662043542878;0.11905187196341811
Percentage of cicuits by modulation and bandwidth;3;32QAM;400.0; ;0.10824902890335655;0.10789346270016785;0.1074842981343399;0.10775028576871785;0.10745895797229618;0.10744323160742181;0.1082451273381038;0.1075628613352549;0.10765421286914886;0.10800109555110984
Percentage of cicuits by modulation and bandwidth;3;32QAM;1000.0; ;0.09194197920556801;0.09167423064523612;0.09162892427642899;0.09237711945132406;0.09285617233480092;0.0920498056920791;0.09234780745097572;0.09204759220811959;0.09243907459784653;0.09275507287796514
Percentage of cicuits by modulation and bandwidth;3;64QAM;100.0; ;0.06513780890150118;0.0651410230940261;0.06535403274365559;0.06513383501619356;0.06583291419254414;0.06534794452699356;0.0650073223874555;0.06508493682355543;0.06512988256964135;0.06535795941697628
Percentage of cicuits by modulation and bandwidth;3;64QAM;400.0; ;0.06174343067690134;0.06174228860811295;0.061722195381426224;0.0618308249190322;0.061841343093950306;0.061934459176286816;0.0621557584921835;0.06191600731529243;0.062098039892291054;0.06174144993807754
Percentage of cicuits by modulation and bandwidth;3;64QAM;1000.0; ;0.05688140608609399;0.056530578498632536;0.0565909756219462;0.05660959230329587;0.05686647962260643;0.056436211757534195;0.05645977449427901;0.05654487988984254;0.05661978098863297;0.05657092502619796
Percentage of cicuits by modulation and bandwidth;3;8QAM;100.0; ;0.02188386802124638;0.02165102122632812;0.021831483698381383;0.021431463135835396;0.02194589389023835;0.02212157579913895;0.021721892152543786;0.021818644482971015;0.021642930321163524;0.021604982375916928
Percentage of cicuits by modulation and bandwidth;3;8QAM;400.0; ;0.022171688459351906;0.022141143245297742;0.022297958221970473;0.02223161554581825;0.021630048461415606;0.021935840286508933;0.022088606841372083;0.02217299382385746;0.022233116336848668;0.021976517100123844
Percentage of cicuits by modulation and bandwidth;3;8QAM;1000.0; ;0.024553937787969105;0.02415873291561931;0.02413291667955818;0.024578491141169747;0.02438445897465847;0.024515897054901512;0.024148400385764802;0.024593984622665516;0.02421309522817948;0.024347432599790417
Percentage of cicuits by modulation and bandwidth;4;16QAM;100.0; ;0.15315560130052522;0.15263605749645046;0.1527377937299938;0.15252270943952093;0.15239655238717864;0.15184937423749859;0.15289696210460382;0.15258881807661678;0.15303458607594786;0.15311095128938448
Percentage of cicuits by modulation and bandwidth;4;16QAM;400.0; ;0.14395477019565595;0.14393155965027735;0.14554727626997016;0.14528625687781913;0.14455145461187918;0.14445837434097017;0.1441566889108386;0.14456770431104793;0.14456737070617393;0.14478966471914004
Percentage of cicuits by modulation and bandwidth;4;16QAM;1000.0; ;0.13087376632870967;0.13158230945200955;0.13115422109338656;0.1312225308448826;0.1312046935989386;0.13081456206250167;0.13092823243152088;0.13059451032471797;0.1310664390481831;0.13166731210056262
Percentage of cicuits by modulation and bandwidth;4;32QAM;100.0; ;0.11951701648742762;0.11955366246989825;0.11895726678598775;0.11908315000505457;0.11927721268290807;0.11924018162873912;0.11862487653280011;0.1199065085540102;0.11934232514443402;0.11929061603257797
Percentage of cicuits by modulation and bandwidth;4;32QAM;400.0; ;0.10724282883472172;0.10737556135694709;0.10703197027630963;0.10746487077161548;0.1068305708846886;0.10795816860094376;0.10719843889277024;0.10686678551580285;0.107095617783555;0.10701013371305693
Percentage of cicuits by modulation and bandwidth;4;32QAM;1000.0; ;0.09211292060255102;0.09151534435919131;0.09208838735036283;0.09132877299225448;0.0928432710981214;0.09210054551185953;0.09240285239345684;0.0918530601246713;0.09220470766602554;0.09151972021041947
Percentage of cicuits by modulation and bandwidth;4;64QAM;100.0; ;0.06588718520941149;0.0654560882068638;0.06550198394334132;0.06530137243480814;0.0656678427903936;0.06583079266458601;0.06587366595196223;0.06554626094362365;0.06559328773755477;0.06549510392287505
Percentage of cicuits by modulation and bandwidth;4;64QAM;400.0; ;0.06205631120260105;0.06254414320598395;0.061691562621329465;0.062169948924821763;0.06210462053185148;0.06238374485349144;0.062238309764147536;0.06225385116912425;0.062026437222109425;0.06186904827765363
Percentage of cicuits by modulation and bandwidth;4;64QAM;1000.0; ;0.05647833740549068;0.056816675224120934;0.056689933876568795;0.05731034549156851;0.056851721883592596;0.05693343889039952;0.056706979209328094;0.05646657187606008;0.056752448080039694;0.056984997871270815
Percentage of cicuits by modulation and bandwidth;4;8QAM;100.0; ;0.02267622501394794;0.022738722842135458;0.02318467080724437;0.022556599095954904;0.02293200915261407;0.02278420397860304;0.022925148762918884;0.02286763237604444;0.022407846350315418;0.02278341563617733
Percentage of cicuits by modulation and bandwidth;4;8QAM;400.0; ;0.02263293830200658;0.022516952196373084;0.02259207216000404;0.022716660328402326;0.02233353202453516;0.022075543887596163;0.022605940880291022;0.022877255787880756;0.022395832707622777;0.022370899189639703
Percentage of cicuits by modulation and bandwidth;4;8QAM;1000.0; ;0.023412099116951076;0.023332923539748772;0.022822861085501286;0.023036782793297166;0.023006518353298595;0.02357106934281101;0.023441904165361727;0.023611040940399803;0.02351310147803846;0.023108137037241936
Percentage of cicuits by modulation and bandwidth;5;16QAM;100.0; ;0.1537024710722582;0.15443332069671256;0.15549382505375348;0.15403662889504618;0.15467426099073772;0.15511297140428454;0.15470267795611337;0.154479258659154;0.15460955002708915;0.15458928962813237
Percentage of cicuits by modulation and bandwidth;5;16QAM;400.0; ;0.14651571145391334;0.14502777415473805;0.14549031462240922;0.1462441017350273;0.14537300052133834;0.14575643284859896;0.14631108318783195;0.1452927824367031;0.14550295540294517;0.14585758468694446
Percentage of cicuits by modulation and bandwidth;5;16QAM;1000.0; ;0.12847580096594138;0.12734056830662374;0.1269264710901352;0.1270920884118876;0.12736490272411458;0.12714321727068686;0.12749696212580575;0.12739545395935664;0.12693833921485365;0.12736039743808295
Percentage of cicuits by modulation and bandwidth;5;32QAM;100.0; ;0.11845619739373489;0.11919055739687237;0.11862698254047967;0.11922164815419002;0.11837547078800045;0.11969987955724806;0.1189300351394987;0.1193512051167894;0.11907516143675047;0.11944938265591895
Percentage of cicuits by modulation and bandwidth;5;32QAM;400.0; ;0.10695324468933023;0.1072605309574861;0.10703646460558841;0.10716337889626358;0.10721907416159539;0.10716969275528931;0.10621114382355734;0.10723799931393371;0.10711322292670308;0.10719017120035068
Percentage of cicuits by modulation and bandwidth;5;32QAM;1000.0; ;0.09186786389206962;0.09192593071149864;0.09236091134698177;0.09214806410300111;0.09191389634624661;0.09171794718786268;0.09200436382409308;0.09171270852644153;0.09228861913617306;0.09206585003531159
Percentage of cicuits by modulation and bandwidth;5;64QAM;100.0; ;0.06600234366729173;0.06648365914279829;0.06617041193936705;0.0660703068315178;0.06661437042306362;0.06599385973351585;0.06618791230466894;0.06648395894306866;0.06609999072623353;0.06538611401992062
Percentage of cicuits by modulation and bandwidth;5;64QAM;400.0; ;0.06242599986127826;0.06237574158882549;0.06271361218509724;0.06220021718275978;0.0624765519559932;0.06196651715852531;0.062391482750475465;0.062440547004055574;0.0628456308357616;0.06260745683461998
Percentage of cicuits by modulation and bandwidth;5;64QAM;1000.0; ;0.05693675627198709;0.05712809023278606;0.05636680107068156;0.05725517026446627;0.05719861041409855;0.05700875736935493;0.05704628527038907;0.05700918890908162;0.057184972593579624;0.057260794389109415
Percentage of cicuits by modulation and bandwidth;5;8QAM;100.0; ;0.023807814414649017;0.023931971910132903;0.02356255149851538;0.02389984271293406;0.023633192198439883;0.023388301830267057;0.02370394180918497;0.023471008833711643;0.023373552194221957;0.023287387672600638
Percentage of cicuits by modulation and bandwidth;5;8QAM;400.0; ;0.022617727908258688;0.02287756577239211;0.022931161416459046;0.022457233013727314;0.02287311014855706;0.022770865275830953;0.022768836646381702;0.022816569717228778;0.022804923881901026;0.02271874923897426
Percentage of cicuits by modulation and bandwidth;5;8QAM;1000.0; ;0.02223806840928754;0.022024289129133668;0.022320492630531978;0.02221131979917899;0.022283559327814617;0.022271557608535483;0.022245275161999666;0.022309318580475333;0.0221630816237877;0.022226822200034094


Average of slots by modulation and bandwidth;1;16QAM;100.0; ;0.5920187547017968;0.5886956714445508;0.5913875486426725;0.5900112289836309;0.5893407997085685;0.5911376709060984;0.5923027475520992;0.5931130626146677;0.5916013298030617;0.5931022423249769
Average of slots by modulation and bandwidth;1;16QAM;400.0; ;1.4159683222822885;1.4132101946339488;1.4112238408895994;1.4059248370862598;1.4170389345937122;1.4174897260953097;1.4182133386532083;1.418172450851717;1.417262468070607;1.4140578096675858
Average of slots by modulation and bandwidth;1;16QAM;1000.0; ;3.2028073735836293;3.2180572063082535;3.1976686522406257;3.2236565823928136;3.204647725176365;3.184406528172604;3.211686692029404;3.2238079807533158;3.201919789397283;3.22136474647797
Average of slots by modulation and bandwidth;1;32QAM;100.0; ;0.3612414492905754;0.361912771052297;0.36378126403855243;0.36249753160999787;0.36242588696287753;0.36288959474797294;0.3620944907794667;0.36158869070792643;0.3633527000393246;0.362060584158589
Average of slots by modulation and bandwidth;1;32QAM;400.0; ;0.9750695428541437;0.978937497156947;0.9814343972975968;0.9807845332143054;0.9820575810718981;0.98012525823283;0.9799734706234403;0.9757271707886804;0.9745136638548185;0.9856076193584864
Average of slots by modulation and bandwidth;1;32QAM;1000.0; ;1.9583932539057716;1.9379403816164404;1.9458597574138141;1.9414830905060754;1.944517094745593;1.941486277936097;1.9440538147353537;1.9342987758679775;1.9577510971808783;1.9349626667754702
Average of slots by modulation and bandwidth;1;64QAM;100.0; ;0.19439808254168198;0.1949022164732613;0.19489507184821736;0.1955070043852628;0.1939210379444739;0.19490731613997472;0.195029416808705;0.19436563571640048;0.19361377132661742;0.19301014787570747
Average of slots by modulation and bandwidth;1;64QAM;400.0; ;0.552826326562746;0.5534138213781254;0.5540311429788277;0.5552247491005713;0.5542522610460242;0.5534050572224121;0.5499245767724459;0.5513524665642477;0.5575580913661988;0.5502200357886025
Average of slots by modulation and bandwidth;1;64QAM;1000.0; ;1.1309505064819187;1.1366846561451351;1.1305053003739725;1.131358076046276;1.132122616064694;1.136096137851713;1.1311500846396776;1.130020025317223;1.127392006011886;1.1268630182498558
Average of slots by modulation and bandwidth;1;8QAM;100.0; ;0.07876974754631816;0.07828280766498746;0.07807097892102238;0.07878282958702813;0.0780373209786307;0.07851911127079131;0.07716618659461502;0.07943919786831781;0.07758973778514743;0.07798418073827107
Average of slots by modulation and bandwidth;1;8QAM;400.0; ;0.25050123340156405;0.2530299654867948;0.2491111590812296;0.24763589582400994;0.25382562215252985;0.2544265568917108;0.24820016729606853;0.24879416818002736;0.2509028914698198;0.24963424514609794
Average of slots by modulation and bandwidth;1;8QAM;1000.0; ;0.6964572508266414;0.700640226371168;0.6940800336050128;0.6945751506448195;0.6915963580404034;0.691228774165402;0.6928577178436307;0.6896390547304275;0.68504344964637;0.696737641566072
Average of slots by modulation and bandwidth;2;16QAM;100.0; ;0.5969713967865337;0.5983994381181672;0.5977856734604892;0.5965590384162149;0.5993668626714059;0.5995546745084038;0.597710302226442;0.598251308925208;0.5970821628758949;0.595359696483292
Average of slots by modulation and bandwidth;2;16QAM;400.0; ;1.4309956147932814;1.430465355530494;1.4299552774389706;1.4194555738864012;1.4276575214806035;1.42606328507408;1.4249770005406788;1.4239762566507073;1.4249904970820453;1.4276182317139186
Average of slots by modulation and bandwidth;2;16QAM;1000.0; ;3.1518876145251595;3.1522454650550276;3.148115936905246;3.14866368135753;3.1638958563317856;3.1504018733734815;3.1484581233147964;3.147757087997963;3.1665028908876725;3.16367331472442
Average of slots by modulation and bandwidth;2;32QAM;100.0; ;0.3607758605483096;0.36031379591952173;0.3592688833501264;0.3605974546311572;0.35794761713452933;0.3592268811243999;0.3606857078238212;0.35872447861047657;0.3602517949629239;0.3597329636655479
